url,streams
spotify:track:0V3wPSX9ygBnCm8psDIegu,"[141749, 117137, 104994, 87548, 75313, 65845, 57745, 51414, 48322, 40629, 53027, 49865, 51156, 55063, 52022, 48176, 47080, 44255, 41104, 39577, 40980, 46018, 45538, 45867, 41235, 40552, 39996, 39160, 38606, 37409, 37484, 40729, 36058, 35184, 35581, 36122, 34063]"
spotify:track:3XKdJfbBwnxUnn5tdaJoYL,"[100983, 288366, 263596, 271535, 242661, 224545, 206327, 208268, 202660, 172147, 173580, 167568, 154007, 162892, 161400, 156705, 142134, 145516, 141405, 151843, 203054, 201112, 209162, 206667, 179049, 176883, 177352, 185669, 179075, 167367, 145047, 138443, 128703, 128044, 116401, 115546, 110159, 121461, 124703, 117345, 106782, 104204, 104079, 104192, 107696, 105494, 117961, 115461, 112417, 111752, 118471, 138666, 132162, 129953, 130788, 135402, 131185, 121527, 105104, 105973, 96364, 83468, 87593, 84455, 81439, 68689, 62531, 63092, 62134, 63993, 58087, 58819, 56886, 54293, 56633, 51609, 50197, 50265, 46604, 43428, 43087, 44571, 48538, 74510, 86281, 95937, 95204, 91419, 98471, 99805]"
spotify:track:1wtOxkiel43cVs0Yux5Q4h,"[100323, 67600, 56720, 42912, 31723]"
spotify:track:6QYjKsbB4QVVAQ4E28PBjy,"[94516, 81960, 69450, 63002, 57205, 54476, 60530, 52903, 52300, 41213, 39964, 37784, 39468, 38772, 35929, 36746, 37216, 40316, 39799, 37282, 45424, 45633, 43956, 47367, 42091, 43384, 46066, 46727, 44155, 44403, 43215, 48163, 43465, 41686, 40751, 41407, 41653, 44436, 42125, 47511, 44098, 42634, 43892, 43468, 45373, 42384, 47749, 42321, 39226, 40110, 39819, 40220, 41007, 42226, 39196, 38540, 36058, 38074, 38069]"
spotify:track:5jQI2r1RdgtuT8S3iG8zFC,"[92313, 58706, 45883, 35964, 29146]"
spotify:track:6w9aIT3TyqClXIcKyw6W1a,"[92023, 313301, 251857, 220589, 187518, 171756, 155972, 151167, 143033, 123758, 127254, 126091, 126011, 127454, 128423, 118811, 116420, 116975, 106958, 106881, 111343, 101732, 102357, 101698, 84833, 76702, 77597, 79304, 82227, 80202, 80050, 84924, 79481, 85982, 79291, 79126, 75408, 79792, 76633, 69583, 74554, 78023, 81878, 75145, 71736, 68118, 63905, 63206, 57169, 47546, 38578, 36420, 35426, 37619, 38072, 38104, 37831]"
spotify:track:3eX0NZfLtGzoLUxPNvRfqm,"[82172, 51689, 39912, 30996]"
spotify:track:4D7BCuvgdJlYvlX5WlN54t,"[80186, 50428, 40390, 31524]"
spotify:track:3rWDp9tBPQR9z6U5YyRSK4,"[79922, 52033, 42571, 33836]"
spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,"[75247, 46587, 33589]"
spotify:track:7KokYm8cMIXCsGVmUvKtqf,"[72749, 47230, 37079, 29422]"
spotify:track:3qoftcUZaUOncvIYjFSPdE,"[67293, 45733, 37317, 29744]"
spotify:track:0heeNYlwOGuUSe7TgUD27B,"[65656, 37918]"
spotify:track:3nzRezE1vGyOlXltk09jCw,"[63533, 73907, 59069, 49956, 44544, 40055, 38660, 35652, 31172, 31039, 30769]"
spotify:track:7FmYn9e7KHMXcxqGSj9LjH,"[55195, 33552]"
spotify:track:0A1JLUlkZkp2EFrosoNQi0,"[52118, 30196]"
spotify:track:6lA6j2feoBOyBkDRbE6MtB,[51759]
spotify:track:5FW58MYtSU6mFxp88eOHI8,"[51223, 114516, 102521, 106560, 105275, 99100, 97182, 97408, 102175, 92118, 94846, 99679, 105120, 109080, 102973, 92854, 94509, 89992, 89541, 91711, 110873, 109852, 112677, 116668, 101836, 103147, 114692, 110183, 107282, 100493, 89006, 92336, 95611, 89559, 87395, 83906, 81229, 88715, 91375, 89719, 88299, 87000, 89668, 89179, 91157, 91852, 97446, 89958, 86268, 77609, 74465, 74091, 73800, 76691, 68942, 69210, 62548, 53735, 54025, 54689, 51225, 51936, 59097, 60028, 60309, 58906, 58816, 60102, 63731, 71538, 47739, 42223, 47741, 53752, 52971, 54447, 61210, 59551]"
spotify:track:3W0Nlg1cO7ZY56vye5VV8E,"[50494, 54057, 54889, 52895, 49900, 48413, 45003, 46066, 44038, 37380, 38872, 41179, 42823, 37792, 32929]"
spotify:track:0wavGRldH0AWyu2zvTz8zb,[49622]
spotify:track:4xwpG4QG6r6utBRFUlbYVU,[43515]
spotify:track:0QHEIqNKsMoOY5urbzN48u,"[41241, 69720, 72136, 70988, 69887, 68565, 59139, 60703, 58812, 51176, 67436, 61525, 55052, 57120, 55154, 50789, 49872, 44523, 40419, 36291, 35206, 35492, 35494, 35744, 33635, 33632, 32911]"
spotify:track:2aWeyLCeCpburBwF0uI7Ls,[40525]
spotify:track:2hIEG1Sty1qfe7jnzhVg0R,"[39721, 73790, 56899, 44605, 37382, 31446]"
spotify:track:0yAq0ErFNcgzTMpjXQNu4J,"[39346, 45138, 34561]"
spotify:track:4diIWjUcnkbftplgqy4WPP,"[33872, 74262, 61825, 54518, 45439, 39597, 36164, 33131]"
spotify:track:0ZLrqqrNX1VXkyLYuHHKxo,[32886]
spotify:track:3pUa0ZxdSeaJXm0EIydD3F,[32423]
spotify:track:0Yjl1FrlHwu4nhgEm92GSk,"[31824, 62626, 45831, 36931, 30228]"
spotify:track:5odlY52u43F5BjByhxg7wg,"[30873, 32628, 32448, 34112, 34565, 30985, 38163, 41632, 36423, 39115, 41774, 40836, 38050, 35853, 34751, 33010]"
spotify:track:3jzbpOzoYa22FvzBkNkLvC,[30521]
spotify:track:5BYl3SodS3rGmafWXRWmB7,[30431]
spotify:track:3uAoUHEPlLa5pWKpOrmIxo,"[79135, 105577, 107047, 112476, 101920, 92106, 85305, 85953, 86071, 94981, 94622, 91867, 86700, 89979, 97508, 97894, 98817, 95895, 99677, 108708, 99003, 105741, 105986, 94688, 98328, 98681, 104972, 105870, 103367, 111629, 108495, 105070, 103013, 108219, 114212, 105134, 108818, 106377, 98898, 101058, 100597, 97562, 96446, 102309, 93158, 95132, 83762, 94398, 94633, 97406, 94071, 89294, 91935, 79673, 77058, 71738, 66281, 71081, 74874, 72209, 68328, 74350, 68174, 66535, 64315, 59652, 60411, 58792, 58263, 58029, 52648, 57581, 52813, 55475, 56322, 58973, 51772, 49008, 54360, 52640, 56622, 57975, 59448, 53323, 52357, 53895, 58254, 56566, 53151]"
spotify:track:02NQsdQD0bz7N8DBp7lOwE,"[78465, 71592, 59563, 47592, 42857, 41018, 38134, 35769, 32233, 35977, 36131, 35109, 33450]"
spotify:track:4zDGLxfJmJQNxc1GaebOts,"[70004, 68773, 55557, 42562, 35493, 32301]"
spotify:track:3FEnvHM94c3s9yIF1FnGW3,"[69652, 58354, 44196, 36862, 30478]"
spotify:track:1ap48PtyCM08VtVibKE925,"[68902, 58347, 43855, 37604, 33266, 30943]"
spotify:track:35ovElsgyAtQwYPYnZJECg,"[65553, 48667]"
spotify:track:1jhGnAty4fJLs0M3M2vblG,"[64323, 52592, 39121, 29867]"
spotify:track:6qHJi842gwVPRJzc2WNhQi,"[59306, 46709, 34112]"
spotify:track:0KDquHBHmFbvmDhkyozMUW,"[58433, 41242, 32796]"
spotify:track:6ZE4G871IAjJGX0ULLXLSs,"[57188, 45097, 37551, 31053, 44079, 44283, 47780, 54826, 56119, 56164, 48889, 45251, 41834, 39706, 39678, 38907, 37759, 37955, 41587, 43152, 39324, 42645, 45272, 42755, 45705, 45446, 46996, 54805, 81578, 66129, 55627, 56733, 53704, 53646, 52869]"
spotify:track:5gf4aX6CiUmflChySlGzyu,"[56978, 45198, 33230]"
spotify:track:7vtIy6njr0f29a6MJFNXdD,"[55206, 38139, 31589]"
spotify:track:681C7kW972GEPFRInbsCLq,"[50466, 41892, 30795]"
spotify:track:54TkoWzZy8JL2Mr8KELnOF,"[50170, 36771, 30072]"
spotify:track:2rcFiYoeIZ5ifj7rqluSWk,"[49594, 41066, 29984]"
spotify:track:5fKkaKrHwy2CqFsJv0mXCV,"[47496, 36424]"
spotify:track:2ealLdhpnJoB5Lb0J5Jt5g,"[46021, 32800]"
spotify:track:7dwK560f7DRNn5Ub4Emezf,[42330]
spotify:track:2RJAKIw6nIkgZVsAIKhmqz,[38797]
spotify:track:1bDbXMyjaUIooNwFE9wn0N,"[100285, 88170, 81032, 72251, 65620, 58562, 56285, 47623, 56682, 52253, 52964, 49932, 49038, 45280, 42473, 39160, 36252, 35001, 32769, 32977]"
spotify:track:46s57QULU02Voy0Kup6UEb,"[69849, 33340]"
spotify:track:2KLwPaRDOB87XOYAT2fgxh,"[67954, 33600]"
spotify:track:34tz0eDhGuFErIuW3q4mPX,[56521]
spotify:track:7GeTsDIc5ykNB6lORO6Cee,[44776]
spotify:track:4ewazQLXFTDC8XvCbhvtXs,"[43855, 37118, 32781, 32410, 32654]"
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,[42887]
spotify:track:7l2nxyx7IkBX5orhkALg0V,[42532]
spotify:track:0wshkEEcJUQU33RSRBb5dv,[41687]
spotify:track:45pUWUeEWGoSdH6UF162G8,[40430]
spotify:track:26hOm7dTtBi0TdpDGl141t,[37939]
spotify:track:0XER3HPMx223xWaAgNKp4Y,[37468]
spotify:track:3tAQNhm1o0kzldsI5QkrB1,"[36868, 41980, 45604, 40525, 35681, 35499, 36615, 33740, 34412, 30570, 30139, 34038]"
spotify:track:6BePGk3eCan4FqaW2X8Qy3,"[34892, 41886, 35611, 34219, 34199, 37943, 37154, 35184, 54172, 60249, 61945, 81179, 83490, 82952, 83599, 83366, 92796, 103018, 96253, 95921, 93778, 85365, 73736, 77371]"
spotify:track:59tCZTR7yoQeGiejLvkwQ0,[32720]
spotify:track:4Flfb4fGscN9kXPOduQLrv,[32430]
spotify:track:0sSRLXxknVTQDStgU1NqpY,[31999]
spotify:track:5Zlb01Jcn0Ld49zazzZJSB,"[31617, 32089, 35156, 36743, 34262, 32690, 35054, 32451, 32272, 39654, 34542, 31141]"
spotify:track:1FXDuPUI3K3iKPevG3XeIh,[30833]
spotify:track:1CyfvrQKRmkky5LzBemnPD,"[74234, 50943, 41223, 35655]"
spotify:track:6sCvvleqKbeyOkQDieBYgp,"[51464, 49690, 42396, 33628, 32118]"
spotify:track:0dLkZwE2Xt4ETtUt5cED2l,[49069]
spotify:track:37F7E7BKEw2E4O2L7u0IEp,"[36490, 40239, 40728, 41302, 41747, 40849, 31820, 33207, 37351, 38945, 33287, 32747, 32010]"
spotify:track:0z5x01vX5tl23vzj9Q5QtK,[36320]
spotify:track:4EWdmfHgdnD8dMkNrWV6HA,[32065]
spotify:track:6vunxD20m8FwEA0agBRLfe,[31178]
spotify:track:1Rk4Cp5422W2wDieVF3Smf,[30997]
spotify:track:10YVFoxoqzaJzD690OImkW,[30860]
spotify:track:1aOl53hkZGHkl2Snhr7opL,"[30485, 32786, 32649]"
spotify:track:5YdnOm5990Kfq1Jodws98B,"[29865, 29711, 30759, 34006, 36070, 39297, 40419, 40125, 41945, 41846, 41096, 39327, 43523, 41861, 42739, 41889, 44421, 37818, 40445, 41238, 40648, 41526, 39037, 41229, 43676, 42891, 44932, 47354, 46852, 46529, 48748, 47664, 42326, 42671, 42186, 41669, 39842, 39552, 38460, 37866, 37357, 37961, 35569, 36484, 40265, 40372, 42658, 41446, 42687, 43469, 42270, 40829, 43160, 44395, 45247, 45187, 47079, 44228, 50213, 44475, 43216, 43530, 44650, 45072]"
spotify:track:1cf5u4F1zIvn9wUjhqzxm9,"[199053, 273986, 225859, 206531, 192953, 148840, 138715, 137383, 145037, 138144, 128582, 113423, 112557, 112017, 102319, 96787, 96964, 97428, 96281, 98212, 89527, 80856, 81895, 84493, 83423, 83234, 83993, 83700, 79186, 81122, 82762, 76995, 71943, 73709, 74746, 70539, 69715, 72845, 77502, 73138, 73845, 71373, 75967, 73133, 72502, 70606, 71973, 66555, 63537, 68540, 60444, 62476, 56805, 53480, 54514, 52397, 50166, 44656, 39021, 41238, 37982]"
spotify:track:6MqmeH170zlMDEkKZKmNDG,"[88636, 119733, 84310, 66536, 55040, 39201, 36684, 40438, 40504, 43536, 39371, 32771, 31940]"
spotify:track:2GFBImuNgf8VV0HKKSTc5m,"[86407, 87540, 80012, 70425, 76390, 59055, 60450, 65373, 67699, 64965, 61564, 53084, 51697, 49211, 47455, 46710, 46331, 45469, 45840, 47453, 41643, 42360, 41484, 38345, 36804, 38704, 35947, 36205, 34846, 34721, 37169, 36336]"
spotify:track:5IweCSstXQHSmM9c42F7AP,"[82995, 76252, 64631, 54220, 51401, 41400, 43413, 43898, 45597, 42999, 40133, 34808, 35936, 35271, 36519, 35639, 34622, 35870, 34536, 35573, 33830, 34525]"
spotify:track:4xx2JxE8UP5lz1L9ulGu6X,"[79796, 100703, 65185, 53242, 44365, 32411, 36816, 34433, 32938]"
spotify:track:5KhvbWDcgoFI7wcab2A5MN,"[72337, 71472, 56992, 47816, 46132, 39616, 37729, 39301, 38383, 33169, 31039]"
spotify:track:7tSHeWlKv2nO5fFhLjRZWk,"[70236, 65401, 50362, 40431, 38385, 29311, 30159]"
spotify:track:7bdpStmJdlw9GKBPTOkDwT,"[68765, 46495, 35722, 30295]"
spotify:track:261rJI2qHGxiD5A2BoUEAp,"[60270, 88122, 62562, 51958, 44464, 31602, 36661, 35052, 35319]"
spotify:track:2zALUC201V0RwAAL2FzrLP,"[59699, 57088, 40219, 32365]"
spotify:track:5ORd7Bbskx6sG4cru08dbd,"[58880, 70754, 43689, 37135]"
spotify:track:6W6Qa3Ih76MP018XJtU5oM,"[56699, 64239, 38352, 31613]"
spotify:track:0gm55CB2f2W5mRkIU83fGj,"[52369, 58947, 35550]"
spotify:track:5unjCay0kUjuej5ebn4nS4,"[46980, 29786]"
spotify:track:248mnqHkVyoHRTSNAFg7U8,[42829]
spotify:track:2jkyPVk1nbpsZD0KAS98Zw,"[36855, 53329]"
spotify:track:5lvzCr2jaltLlnHHYMauBG,"[32170, 29745]"
spotify:track:0X0B9JBqIXlmMLHkxrzhFX,"[74564, 53504, 45077, 38202]"
spotify:track:11BKm0j4eYoCPPpCONAVwA,"[65112, 133260, 125480, 104206, 83974, 94422, 85868, 87066, 84992, 71912, 65695, 63198, 58311, 52738, 49121, 48113, 47694, 43140, 38515, 35558, 34847, 36489, 35000, 35228]"
spotify:track:33hgIRjfxcVS6eD2IVppnY,"[40632, 57959, 54221, 50307, 39661, 37061, 33264]"
spotify:track:5WxVXxCMRnvxUKFq40ELwq,"[35536, 70884, 76399, 71477, 62727, 78683, 85591, 91900, 92036, 89413]"
spotify:track:21GKqMFuUZil0s42sotjmR,[35264]
spotify:track:2ksyzVfU0WJoBpu8otr4pz,"[33326, 33615, 35410, 38039, 36885, 38842, 38612, 41567, 44234, 43630, 43075, 42734, 40830, 42179, 39316, 41101, 38330, 38314, 41175, 37017, 36220, 36724, 35691, 35035, 36548, 35815, 34215]"
spotify:track:1jrcDEvLp9DVuFCwVgVB6T,[30433]
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"[143196, 127802, 120661, 98198, 103582, 115557, 127225, 122176, 106151, 99132, 93608, 90735, 90449, 85756, 82359, 83359, 80205, 77528, 67196, 71192, 72711, 64742, 60502, 60471, 60671, 58441, 57585, 58454, 56987, 57304, 54249, 55496, 52313, 49482, 48872, 50951, 49213, 46619, 45280, 45606, 44528, 45958, 44343, 44780, 47728, 44411, 43912, 44968, 42828, 41078, 38870, 43317, 50234, 50705, 49522, 45027, 47085, 48428, 44934, 43111, 40943, 40100]"
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,"[88049, 69580, 53990, 38801, 42368, 48784, 57489, 61278, 49793, 44039, 45550, 45124, 40828, 40300, 37720, 37448, 36119, 36277, 31796, 36504, 36808, 35998, 35299, 33810, 36100]"
spotify:track:4WuOWVnAqvEQxgSRrspBgt,"[76683, 50336, 37171]"
spotify:track:2Hh3ETdQKrmSI3QS0hme7g,"[70881, 49444, 38361, 31011, 31875, 31494, 30312, 33456, 33606, 37842, 43460, 41006, 42602, 43194, 41310, 40172, 46699, 53191, 47347, 44681, 44073, 42885, 42432, 39527, 36860, 38407, 37088, 38578, 37568, 39289, 40321, 39701, 37997, 38845, 37212, 35776, 34801, 35633, 38353, 36764, 43201, 50171, 45264, 47562, 45382, 48725, 49892, 48512, 46861, 45620, 44868, 43037, 39267, 42924]"
spotify:track:1pacwLXyRO47ka0v6LTIiY,"[60649, 36395]"
spotify:track:7yBEKiv1LmO7GM4rOejhcW,"[52790, 49066]"
spotify:track:2Yt4SXIgmoaPZHGdRafp4P,[52266]
spotify:track:0YFqKxV9uNu6LUeYkLOKRS,"[50846, 32311]"
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,"[45333, 33527, 39650, 36796, 34495, 34253, 41710, 40668, 39684, 43064, 46139, 46208, 42449, 41689, 40857, 39001]"
spotify:track:2VtgzixdB967bHDNu5A1nh,[44051]
spotify:track:221qmpQeBNV87sUjQeUTVH,[43107]
spotify:track:1UsQe17Ef7tV1ahFqHEFR3,[42488]
spotify:track:2N9LEu6Pf8nDcp3GjWJT1Z,[39089]
spotify:track:4Yg2w0P29BBBMixyeNjDtj,"[37651, 45853, 70616, 99805, 47314, 43500, 59884, 105939]"
spotify:track:0OoNzMdPSgbkM5MkcuEZfm,[34811]
spotify:track:3SsJ17EnPIu1B4GZshqjIS,[32191]
spotify:track:1rv46mRwDqMEhOBZ7vODg3,"[153926, 220030, 291254, 43477, 89437, 194887, 182199, 228966, 373483]"
spotify:track:0rHToGels2lt8Y0mCYoF90,"[41005, 66239, 100649, 50757, 98132]"
spotify:track:4rPJSqrov3zqGwXlemLBMw,"[36725, 37298, 35162, 43881, 58916, 62712, 40587, 35224, 33671]"
spotify:track:3Hb9kUdm4yf839Fle4RIdT,"[34923, 39121, 30132, 30720]"
spotify:track:1Qrg8KqiBpW07V7PNxwwwL,"[34586, 62281, 63406, 74544, 95917, 114303, 112499, 95026, 94177, 100626, 95674, 91505, 82472, 78624, 76184, 76357, 73721, 65798, 57587, 55441, 56008, 51861, 49661, 49432, 48735, 45361, 43079, 43196, 42555, 41889, 40422, 39047, 37567, 36642, 36318, 35702, 36520, 35660, 34914, 37419]"
spotify:track:3zkyus0njMCL6phZmNNEeN,"[172015, 113531, 107721, 113954, 113958, 106597, 91393, 72830, 68346, 59900, 48700, 44993, 41080, 36056, 33091]"
spotify:track:3kmBT0nbeNoaRlFMZbAOfb,"[128350, 103304, 89650, 100733, 105805, 104987, 100135, 92150, 96223]"
spotify:track:1N8TTK1Uoy7UvQNUazfUt5,"[48164, 38574, 45016, 48847, 52097, 56012, 49798, 47285, 46356, 45017, 40929, 44654, 42120, 41733, 41231, 38462, 32868]"
spotify:track:52CTlUPosFjUvXUAadKOVV,"[39908, 56818, 63205]"
spotify:track:2U9kDk5mlHYunC7PvbZ8KX,"[35531, 43607, 56680]"
spotify:track:0fC7eoQAIEkB72YBKjfn8N,"[100701, 222805, 225353, 205507, 175584, 182360]"
spotify:track:2FPfeYlrbSBR8PwCU0zaqq,[48697]
spotify:track:6RJJUEOfUyMhcxtsfLNRpH,"[42444, 52294]"
spotify:track:1JJUsWVriEtXr8lHSQXTIy,"[38604, 52600]"
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,"[37208, 47344, 32984, 30971, 32602, 32559, 32392, 34305, 34902, 34760, 32735]"
spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,[35586]
spotify:track:4MYrJMa5zuJRndGOznmCw3,"[33483, 32867, 32919]"
spotify:track:0JXXNGljqupsJaZsgSbMZV,"[31042, 48783, 55375, 52447, 46127, 40511, 37494, 34415]"
spotify:track:1dzQoRqT5ucxXVaAhTcT0J,[30164]
spotify:track:4FyesJzVpA39hbYvcseO2d,"[29384, 31063, 29957, 30334, 32717, 32002, 38262, 37008, 34942, 34302, 34282, 33615]"
spotify:track:4F7A0DXBrmUAkp32uenhZt,"[29089, 32178, 34328, 34611, 34660, 32416, 31724, 32533, 33769, 34899, 33540, 33720]"
spotify:track:1jDJFeK9x3OZboIAHsY9k2,[28389]
spotify:track:72xvXCcIaXPsCESoKYdqCe,"[72210, 53071, 43279, 44362]"
spotify:track:1cjtJFvBIDS50HpHDX7FhZ,"[64072, 41567, 32258]"
spotify:track:52wwVoGm4GpQlHbWgNVzKP,"[56695, 38678, 30681, 32258]"
spotify:track:7bhVnO2TFpG44xun0zGcgF,"[51394, 31062]"
spotify:track:4HlrMcR6YDXKu4moePeou3,"[50795, 34280, 42070]"
spotify:track:3gAnTvX4Z32RCrAEWVK0vy,[49976]
spotify:track:5oaGG7zT6wyyPVmmUhvnwq,[49294]
spotify:track:2K3Q6ESaFPoGjGnpjDnTJK,[45216]
spotify:track:0zj4aUB5C9qeAak1noNxko,[44844]
spotify:track:2lnmvnD0OW8ToJeddFWKzH,[43052]
spotify:track:4PSjZibsDpiz8ESaWZPbzq,[42866]
spotify:track:2s7zZXyszLnxLKHhNqyJJO,[40166]
spotify:track:65vUitPWWUQnbHXKUCGiMr,[35466]
spotify:track:6Uk6Wix8Kub9B5jvnMm7QM,[35213]
spotify:track:0zKbDrEXKpnExhGQRe9dxt,"[33473, 45140, 50779, 38779, 34112, 35488, 38453, 38117, 42660, 43926, 50616, 48672, 59917, 58008, 63067]"
spotify:track:1GfBLbAhZUWdseuDqhocmn,[32364]
spotify:track:4N5s8lPTsjI9EGP7K4SXzB,"[32168, 35411, 36801, 33185, 31500, 33272, 32436]"
spotify:track:3azJifCSqg9fRij2yKIbWz,[30275]
spotify:track:2czBE3UeR8NZ2b5ZdrsdTK,[29158]
spotify:track:78Sw5GDo6AlGwTwanjXbGh,"[28961, 35886, 35718, 35008, 35327, 33015, 31889]"
spotify:track:0yLdNVWF3Srea0uzk55zFn,"[495016, 564309, 456273, 343891, 298043, 257330, 232587, 222470]"
spotify:track:3587lsrur0nDemFY0xbpN9,"[131898, 138986, 121296, 110494, 96798, 85079, 85395, 81008, 72825, 64067, 65669, 64795, 53191, 55345, 53015, 52758, 49279, 50725, 45349, 43814, 45882, 48550, 46923, 44374, 44307, 45456, 53871]"
spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"[102799, 150794, 131977, 98149, 80042, 69010, 57343, 47096, 45848, 42594, 39726, 36649]"
spotify:track:5sybMF2Gbm98ociatHQFpT,"[75390, 86587, 134067, 141757, 151145, 141114, 143058, 151421, 138167, 134403, 132173, 138324, 121665, 119984, 116229, 117467, 120996, 123951, 123975, 122263, 124470, 127505, 124064, 115496, 113990, 113744, 114285, 110711, 108284, 112101, 115699, 112239, 114407, 119041, 122923, 121164, 121053, 120539, 117706, 109721, 102788, 111861, 99029, 108168, 100435, 102915, 109113, 106497, 99720, 89563, 89080, 87281]"
spotify:track:4GvPlSOKfN7aXEuGW8zKUx,[61961]
spotify:track:6EbmnZmJd8RqCWt4z9Avnj,[43841]
spotify:track:3R8Af7tfXi94hp9oXjACdB,[35804]
spotify:track:0pfP5XgWsu3uDB6NygGBEq,"[34088, 35383, 33896, 33661, 37620]"
spotify:track:1qdw5hBgPpmVLKuhjXAMVR,[33306]
spotify:track:3E7dfMvvCLUddWissuqMwr,"[31066, 31669]"
spotify:track:6b37xrsNCWYIUphFBazqD6,"[29885, 45858, 48196, 48043, 43679, 41285, 39211, 38353, 37831, 36678, 34652, 35262, 34294, 33495, 32584, 35219, 37246, 41691, 40250, 40976, 39630, 36791, 36241, 35465]"
spotify:track:2GAhgAjOhEmItWLfgisyOn,"[29755, 30193]"
spotify:track:1jI95q1ZSLZuVNdOMwaoUL,"[294134, 401246, 303811, 281336, 248414, 218631, 204293, 202517, 185310, 172672, 165773, 134899, 120317, 116816, 118590, 138056, 145699, 132595, 139297, 144096, 138323, 130069, 120348, 115914, 121325, 121838, 121953, 112917, 111709, 115978, 116244, 115853, 100333, 95240, 85320, 95840, 83046, 75979, 67960, 63227, 65356, 60651, 59489, 52869, 47921, 54944, 59277, 62232, 55307, 57321, 49733, 47421, 45474, 43512, 43847, 43889, 42099, 44734, 42555, 42330, 43257, 44625, 45450, 42129]"
spotify:track:44Xyja7xYPlVC6v2CeweSi,"[84111, 76259, 57132, 49099, 44662, 40353, 36471, 33759, 34428, 36271, 37031, 34360, 42379, 45786, 42809, 44094, 67077, 61685, 50163, 46059, 42901, 39192, 37591, 36396, 37958]"
spotify:track:2KReCz1L5XkGIBhDncQ5VZ,"[52629, 44356, 37931, 32830, 38323, 34625]"
spotify:track:6dgUya35uo964z7GZXM07g,[43068]
spotify:track:7exHT4swWOKL5addPeqkLP,"[36881, 31282, 41764, 39011]"
spotify:track:567e29TDzLwZwfDuEpGTwo,"[36230, 43651, 38612, 36505, 35720, 35048, 34628, 34716, 34822, 35155, 34634, 31506]"
spotify:track:5jWcNM7uHhsAj9yuypurdP,[35416]
spotify:track:0eJmsdfbAOM1KD0w50EhlD,"[34012, 45451, 41753]"
spotify:track:4Tbuh5q66Ygubei5Xru4jB,[33756]
spotify:track:71tM20RVoYqUUs9EDOso2v,[32937]
spotify:track:3RKjTYlQrtLXCq5ncswBPp,"[31834, 48022, 32371]"
spotify:track:3A0wPQRaUNp7yTKcX9hjcR,"[31490, 33558]"
spotify:track:3pPN20syOYvbUuEiBpbenI,[30117]
spotify:track:6RLcLw3zlqZFhL0dxQrEvD,"[151879, 106830, 83985, 68095, 51455, 46404, 43346, 40040, 37893, 40014, 41973, 42580, 45082, 45234, 40274, 45041, 42702, 42267]"
spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"[116439, 143706, 117796, 109144, 105057, 97972, 103569, 100168, 95657, 96213, 85368, 83008, 79370, 75208, 72684, 69279, 66109, 60142, 55503, 56668, 54562, 56031, 49810, 48629, 49545, 46333, 46982, 47675, 44773, 41427, 39345, 38213, 39335, 37130, 37720, 38481]"
spotify:track:4sx6NRwL6Ol3V6m9exwGlQ,"[66510, 60588, 48049, 32180]"
spotify:track:3cGzuLfzd4DpuQoV2W8AIk,"[52710, 347654, 233272, 186045, 157788]"
spotify:track:2BAmnTI9arntwH5BRP3EZx,"[49979, 316358, 220141, 180704, 163069]"
spotify:track:30JqjpV2qLhBfewhuF3Pey,"[49328, 311629, 205966, 180323, 156561]"
spotify:track:6S1K0f5Pn3a2b4u4HS7z27,"[44465, 235394, 130405, 96477, 80294]"
spotify:track:7jxraJulUuGw5kRjQtB7ah,"[41205, 276451, 167814, 127068, 105037]"
spotify:track:6aINWu0V4uW9fggLqPq9xO,"[40534, 280846, 185451, 144284, 121892]"
spotify:track:0RJWhctsc1G1Hg3Ov2th7x,"[37622, 41585, 42178, 37850, 33799]"
spotify:track:1dApWF2K4c91sOq0esaufz,"[37076, 258998, 163884, 127955, 108900]"
spotify:track:6UN73IYd0hZxLi8wFPMQij,"[35589, 45497, 59404, 56989, 51613, 49125, 51483, 54440, 47657, 45224, 39727, 43531, 42347, 38962, 36373, 34691]"
spotify:track:6QsetQd65b8nsSBfPPSHvu,"[35168, 226532, 142746, 110113, 88746]"
spotify:track:6bgI3JZPDLm6gDE75utatQ,[34279]
spotify:track:3i0FkJYlU4MFfYkjFHXXAM,[34127]
spotify:track:40aMWTWSoy3Qsm4y78BpYU,"[34102, 164130, 90691, 64126, 49754]"
spotify:track:14LdhxElpZS0rKVV4nxtdA,"[31325, 59093, 63938, 55975, 51075, 46877, 43219, 43869, 41010, 40547, 36774, 38268, 35259, 35629, 73413, 66176, 49128, 41141, 37644]"
spotify:track:0gW2MaJU6dWtgrrlFzwbE5,"[246989, 177173, 147736, 123907]"
spotify:track:36BUjFSteZsyz3VWU88VlO,"[204531, 128648, 100423, 85005]"
spotify:track:33TX7P63iqZnzZmI5BDbbX,"[163678, 102319, 73651, 58294]"
