artist_names,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,popularity_score1,popularity_score2,streams,release_week,weeks_after_release,occurence_percentage,log_occurence,normalized_streams,popularity_score_log,popularity_log_normalized
Wham!,Last Christmas,spotify:track:2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,audio_features,2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960,4,0.0301512145214181,0.0445369998251989,30,2019-01-03,289,10.38062283737024,2.3399408795378145,0.0128854599640028,-2.8039915674236666,59.30995446044234
Bobby Helms,Jingle Bell Rock,spotify:track:3hBXvHLlTHvnbwrPbeoyAj,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,audio_features,3hBXvHLlTHvnbwrPbeoyAj,https://api.spotify.com/v1/tracks/3hBXvHLlTHvnbwrPbeoyAj,https://api.spotify.com/v1/audio-analysis/3hBXvHLlTHvnbwrPbeoyAj,130973,4,0.0293510063935899,0.0433549953913844,30,2019-01-03,289,10.38062283737024,2.3399408795378145,0.0125434820384809,-2.830889937343624,58.51668962871965
Sam Smith,Diamonds,spotify:track:5hvwx5i67IwnCkjl9VHkNv,0.653,0.667,10,-6.764,0,0.0423,0.154,0.0,0.107,0.556,104.181,audio_features,5hvwx5i67IwnCkjl9VHkNv,https://api.spotify.com/v1/tracks/5hvwx5i67IwnCkjl9VHkNv,https://api.spotify.com/v1/audio-analysis/5hvwx5i67IwnCkjl9VHkNv,213869,4,0.0099039339479136,0.0146293113398028,30,2020-09-17,200,15.0,2.70805020110221,0.0036572194798614,-3.917284725732915,26.477618801730717
"Alle Farben, ILIRA",Fading,spotify:track:2RP8Svo0pMwZXnVcmOffDw,0.734,0.76,11,-5.267,0,0.0415,0.0232,0.0,0.127,0.685,122.072,audio_features,2RP8Svo0pMwZXnVcmOffDw,https://api.spotify.com/v1/tracks/2RP8Svo0pMwZXnVcmOffDw,https://api.spotify.com/v1/audio-analysis/2RP8Svo0pMwZXnVcmOffDw,207013,4,0.0088418431553687,0.0130604744556928,30,2019-01-03,289,10.38062283737024,2.3399408795378145,0.0037786609194652,-4.030721415765004,23.132236271218304
"Wellhello, Lil Frakk","Csoda, Hogy Még Élünk",spotify:track:6emfGEBTPZEGmj4Qn3TwMN,0.593,0.713,6,-7.454,0,0.238,0.182,0.0,0.231,0.48,165.967,audio_features,6emfGEBTPZEGmj4Qn3TwMN,https://api.spotify.com/v1/tracks/6emfGEBTPZEGmj4Qn3TwMN,https://api.spotify.com/v1/audio-analysis/6emfGEBTPZEGmj4Qn3TwMN,189000,4,0.0112340123555935,0.0165939984262304,30,2021-07-08,158,18.9873417721519,2.94377253462328,0.0038161957907631,-3.7912707784708086,30.193919565199
Dxrk ダーク,RAVE,spotify:track:01kfSdF9zfcDLri5sSWEoL,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,audio_features,01kfSdF9zfcDLri5sSWEoL,https://api.spotify.com/v1/tracks/01kfSdF9zfcDLri5sSWEoL,https://api.spotify.com/v1/audio-analysis/01kfSdF9zfcDLri5sSWEoL,169245,4,0.0107053443910906,0.0158130917391739,30,2022-03-24,121,24.793388429752067,3.210577022053505,0.0033343988689744,-3.839473679845432,28.77235883266121
"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),spotify:track:4MsUsFfWseB9M2plGJyuIw,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,audio_features,4MsUsFfWseB9M2plGJyuIw,https://api.spotify.com/v1/tracks/4MsUsFfWseB9M2plGJyuIw,https://api.spotify.com/v1/audio-analysis/4MsUsFfWseB9M2plGJyuIw,193040,4,0.0140653494403136,0.0207762266133465,30,2019-05-02,272,11.029411764705882,2.400565501354249,0.0058591816938045,-3.5665024861143046,36.82260309298751
Tyga,Ayy Macarena,spotify:track:6LcauUZjF1eXQrgqMUecHX,0.816,0.629,2,-5.568,1,0.226,0.133,0.0,0.0692,0.714,96.493,audio_features,6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/tracks/6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/audio-analysis/6LcauUZjF1eXQrgqMUecHX,131607,4,0.0115241653566102,0.0170225895911529,30,2019-11-14,244,12.295081967213116,2.5091993423570447,0.004592765972027,-3.765770606410142,30.94594988372013
Carson Coma,Osztálytalálkozó,spotify:track:0OHpTUsrI59etfssanq8SX,0.329,0.778,9,-7.619,0,0.125,0.00144,0.0,0.196,0.549,173.546,audio_features,0OHpTUsrI59etfssanq8SX,https://api.spotify.com/v1/tracks/0OHpTUsrI59etfssanq8SX,https://api.spotify.com/v1/audio-analysis/0OHpTUsrI59etfssanq8SX,245733,4,0.0137759997927069,0.020348822098821,30,2022-02-03,128,23.4375,3.154337303730629,0.0043673198095885,-3.5872888397816727,36.20958886970406
Nea,Some Say,spotify:track:4poybupy26pTWPr9zY1i7h,0.779,0.342,3,-6.316,0,0.0405,0.701,2.75e-06,0.132,0.482,104.995,audio_features,4poybupy26pTWPr9zY1i7h,https://api.spotify.com/v1/tracks/4poybupy26pTWPr9zY1i7h,https://api.spotify.com/v1/audio-analysis/4poybupy26pTWPr9zY1i7h,175602,4,0.0091798343992206,0.0135597285058954,30,2019-09-12,253,11.857707509881422,2.4729780789227265,0.0037120565190046,-3.993207607250538,24.23856297752276
"Azahriah, DESH",vicc,spotify:track:6bmTNiH8blviXxFDVoAuL7,0.668,0.677,3,-8.724,0,0.236,0.304,0.00324,0.119,0.581,163.934,audio_features,6bmTNiH8blviXxFDVoAuL7,https://api.spotify.com/v1/tracks/6bmTNiH8blviXxFDVoAuL7,https://api.spotify.com/v1/audio-analysis/6bmTNiH8blviXxFDVoAuL7,158049,4,0.0319989248246628,0.0472662919866861,30,2023-08-24,47,63.82978723404256,4.156219965940188,0.0076990450666449,-2.7445144694136654,61.064004623506406
Doja Cat,Boss Bitch,spotify:track:78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,audio_features,78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4,0.0188029264611729,0.0277742023267292,30,2020-01-23,234,12.82051282051282,2.551046452292545,0.0073706719233886,-3.27620425186959,45.38384232877756
"Pop Smoke, A Boogie Wit da Hoodie",Hello (feat. A Boogie Wit da Hoodie),spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4,0.0098103129021595,0.0144910217032304,30,2020-07-30,207,14.492753623188406,2.6736487743848776,0.0036692601497055,-3.926782603106436,26.19751513303818
"Calvin Harris, Sam Smith, Jessie Reyez",Promises (with Sam Smith),spotify:track:5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4,0.0131317127252613,0.0193971319773561,30,2019-01-03,289,10.38062283737024,2.3399408795378145,0.0056119848326489,-3.635186648951547,34.7970256681386
"The Chainsmokers, 5 Seconds of Summer",Who Do You Love,spotify:track:11cDEev79fPKi6uJCjUhu8,0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,0.435,140.024,audio_features,11cDEev79fPKi6uJCjUhu8,https://api.spotify.com/v1/tracks/11cDEev79fPKi6uJCjUhu8,https://api.spotify.com/v1/audio-analysis/11cDEev79fPKi6uJCjUhu8,226747,4,0.0145368109493075,0.0214726324290636,30,2019-02-07,284,10.56338028169014,2.357393329489041,0.0061664766619401,-3.5335326538541603,37.79492255017381
T. Danny,Még Egyszer,spotify:track:5FCNUpLjSpMdb3dJV83EQi,0.626,0.326,5,-10.339,1,0.154,0.817,0.0,0.0968,0.24,159.984,audio_features,5FCNUpLjSpMdb3dJV83EQi,https://api.spotify.com/v1/tracks/5FCNUpLjSpMdb3dJV83EQi,https://api.spotify.com/v1/audio-analysis/5FCNUpLjSpMdb3dJV83EQi,156000,4,0.0188688907543624,0.0275938280617537,29,2022-01-27,129,22.48062015503876,3.112653611612893,0.006061995039848,-3.2827197411079667,45.19169282344872
"T. Danny, Young Fly",No Woman No Cry,spotify:track:7BHYrsEYySLRs6PcZvvFEm,0.844,0.539,7,-6.313,0,0.0719,0.307,0.0,0.0944,0.658,98.053,audio_features,7BHYrsEYySLRs6PcZvvFEm,https://api.spotify.com/v1/tracks/7BHYrsEYySLRs6PcZvvFEm,https://api.spotify.com/v1/audio-analysis/7BHYrsEYySLRs6PcZvvFEm,158325,4,0.0566213702498366,0.0828029784916565,29,2023-12-28,29,100.0,4.605170185988092,0.0122951743286524,-2.183847835007537,77.59872865021136
"Mihályfi Luca, Csoky",Valentino,spotify:track:2xUsq60SijcWEWzPDoh5cL,0.8,0.681,11,-7.058,0,0.0505,0.0772,0.0,0.216,0.382,94.978,audio_features,2xUsq60SijcWEWzPDoh5cL,https://api.spotify.com/v1/tracks/2xUsq60SijcWEWzPDoh5cL,https://api.spotify.com/v1/audio-analysis/2xUsq60SijcWEWzPDoh5cL,141830,4,0.0202891897546896,0.0296708704762501,29,2023-10-05,41,70.73170731707317,4.2588939492702576,0.0047639574960926,-3.2101460954012624,47.33197571123509
"Azahriah, DESH",tevagyazalány,spotify:track:4Gt7gx37qpPjqIXue81PdB,0.604,0.744,7,-6.632,1,0.103,0.496,0.0,0.198,0.568,174.981,audio_features,4Gt7gx37qpPjqIXue81PdB,https://api.spotify.com/v1/tracks/4Gt7gx37qpPjqIXue81PdB,https://api.spotify.com/v1/audio-analysis/4Gt7gx37qpPjqIXue81PdB,138971,4,0.0197354088911332,0.0288610224501105,29,2022-03-31,120,24.166666666666668,3.1849742731925192,0.0061964107708006,-3.237819887223298,46.51584276793176
"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4,0.0186677403889222,0.0272996661700573,29,2019-01-03,289,10.034602076124568,2.306039327862133,0.0080951526556264,-3.293437393960106,44.87561652917832
A Boogie Wit da Hoodie,Look Back at It,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,audio_features,3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/tracks/3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8,179449,4,0.0150907122927068,0.0220686274437236,29,2019-01-03,289,10.034602076124568,2.306039327862133,0.0065439960673597,-3.5061548405795926,38.60232673506727
LMEN PRALA,MAMBO,spotify:track:5mAFKsqPDAvLKrWOW9NUqF,0.871,0.627,2,-6.321,1,0.312,0.691,8.32e-05,0.0886,0.371,142.067,audio_features,5mAFKsqPDAvLKrWOW9NUqF,https://api.spotify.com/v1/tracks/5mAFKsqPDAvLKrWOW9NUqF,https://api.spotify.com/v1/audio-analysis/5mAFKsqPDAvLKrWOW9NUqF,155704,4,0.013705587367834,0.0200430235267497,29,2023-05-04,63,46.03174603174603,3.829331289583033,0.0035791072465099,-3.6024307284486747,35.763036613893135
Juice WRLD,All Girls Are The Same,spotify:track:4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4,0.0075104139653881,0.0109832143463759,29,2019-01-03,289,10.034602076124568,2.306039327862133,0.0032568455683497,-4.203943729061884,18.023704801951997
Manuel,Messziről jöttem,spotify:track:4pM0ZrNCyFwXrQ8nPfb6v1,0.794,0.556,1,-9.397,1,0.116,0.0157,0.0,0.306,0.56,95.986,audio_features,4pM0ZrNCyFwXrQ8nPfb6v1,https://api.spotify.com/v1/tracks/4pM0ZrNCyFwXrQ8nPfb6v1,https://api.spotify.com/v1/audio-analysis/4pM0ZrNCyFwXrQ8nPfb6v1,168125,4,0.0242613539491174,0.0354797554415072,29,2019-10-10,249,11.646586345381529,2.4550131195098577,0.0098823724224989,-3.031349603310527,52.604896324381045
Azahriah,delirium,spotify:track:7AQgdMSlaJCU1J75INPyK1,0.551,0.727,0,-8.093,0,0.298,0.46,0.000837,0.097,0.322,135.074,audio_features,7AQgdMSlaJCU1J75INPyK1,https://api.spotify.com/v1/tracks/7AQgdMSlaJCU1J75INPyK1,https://api.spotify.com/v1/audio-analysis/7AQgdMSlaJCU1J75INPyK1,263981,4,0.0265715854848339,0.0388582334140221,29,2023-05-04,63,46.03174603174603,3.829331289583033,0.0069389623084105,-2.9403918852243383,55.28734731104801
"Wellhello, LUCA",Szomorú séta,spotify:track:6tPlQxKmioUpq7GChki71m,0.657,0.649,4,-8.301,0,0.0515,0.379,0.0,0.115,0.404,140.036,audio_features,6tPlQxKmioUpq7GChki71m,https://api.spotify.com/v1/tracks/6tPlQxKmioUpq7GChki71m,https://api.spotify.com/v1/audio-analysis/6tPlQxKmioUpq7GChki71m,175714,4,0.0111085193352492,0.0162450764354904,29,2021-04-22,169,17.159763313609467,2.842567301051492,0.0039079177935875,-3.812521993593,29.567196026264355
Kelly Clarkson,Underneath the Tree,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,audio_features,3nAp4IvdMPPWEH9uuXFFV5,https://api.spotify.com/v1/tracks/3nAp4IvdMPPWEH9uuXFFV5,https://api.spotify.com/v1/audio-analysis/3nAp4IvdMPPWEH9uuXFFV5,229640,4,0.0239475347933239,0.0350208269363725,29,2019-01-03,289,10.034602076124568,2.306039327862133,0.0103847035494945,-3.0443689280341,52.22094099672657
"Tiësto, Charli xcx",Hot In It (feat. Charli XCX),spotify:track:3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,audio_features,3Z7CaxQkqbIs1rewKi6v4W,https://api.spotify.com/v1/tracks/3Z7CaxQkqbIs1rewKi6v4W,https://api.spotify.com/v1/audio-analysis/3Z7CaxQkqbIs1rewKi6v4W,129817,4,0.0137690456856993,0.020135824843746,29,2022-07-07,106,27.358490566037734,3.309026921862498,0.0041610558060825,-3.597811308739843,35.899268779964444
"Kris Kross Amsterdam, The Boy Next Door, Conor Maynard",Whenever (feat. Conor Maynard),spotify:track:3DGar7krWlmrXRFHBcQF6z,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,audio_features,3DGar7krWlmrXRFHBcQF6z,https://api.spotify.com/v1/tracks/3DGar7krWlmrXRFHBcQF6z,https://api.spotify.com/v1/audio-analysis/3DGar7krWlmrXRFHBcQF6z,163636,4,0.0093490177268009,0.0136719848059955,29,2019-01-03,289,10.034602076124568,2.306039327862133,0.0040541449635502,-3.984963033383287,24.481705239336108
Billie Eilish,wish you were gay,spotify:track:4txc3txsIt81diMzGhrVPS,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,audio_features,4txc3txsIt81diMzGhrVPS,https://api.spotify.com/v1/tracks/4txc3txsIt81diMzGhrVPS,https://api.spotify.com/v1/audio-analysis/4txc3txsIt81diMzGhrVPS,221543,4,0.015149732441356,0.0221549383909439,29,2019-03-07,280,10.357142857142858,2.337676412805316,0.0064806798573014,-3.5022514440451404,38.71744252848758
Harry Styles,Late Night Talking,spotify:track:1qEmFfgcLObUfQm0j1W2CK,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4,0.0151827192418621,0.0222031782219611,29,2022-05-26,112,25.892857142857142,3.253967144679471,0.0046659104308066,-3.500076426090456,38.78158638764897
"Azahriah, DESH",Drogba,spotify:track:4QVAQwgq6JB7DNk1MG8EAG,0.813,0.513,1,-10.838,0,0.321,0.0769,0.00937,0.0935,0.575,90.003,audio_features,4QVAQwgq6JB7DNk1MG8EAG,https://api.spotify.com/v1/tracks/4QVAQwgq6JB7DNk1MG8EAG,https://api.spotify.com/v1/audio-analysis/4QVAQwgq6JB7DNk1MG8EAG,163056,4,0.0196080167696179,0.0286747244666584,29,2022-05-26,112,25.892857142857142,3.253967144679471,0.0060258803785646,-3.244295813738885,46.32486001422132
Surfaces,Sunday Best,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4,0.0146835024978432,0.0214731246549902,29,2019-01-10,288,10.069444444444445,2.3095055358386194,0.0063578555106218,-3.533509730708308,37.79559858093296
Queen,We Will Rock You - Remastered 2011,spotify:track:4pbJqGIASGPr0ZpGpnWkDn,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,audio_features,4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/tracks/4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/audio-analysis/4pbJqGIASGPr0ZpGpnWkDn,122067,4,0.0092828544287091,0.0134337573402871,28,2019-01-03,289,9.688581314878892,2.270948008050863,0.0040876560783426,-4.002541124293735,23.963306489910863
"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",spotify:track:5BRUlCrkTljRTux8BUPUDp,0.84,0.805,11,-4.284,1,0.204,0.156,5.64e-06,0.0642,0.614,96.158,audio_features,5BRUlCrkTljRTux8BUPUDp,https://api.spotify.com/v1/tracks/5BRUlCrkTljRTux8BUPUDp,https://api.spotify.com/v1/audio-analysis/5BRUlCrkTljRTux8BUPUDp,212500,4,0.0080216310757026,0.0116085678356673,28,2019-01-03,289,9.688581314878892,2.270948008050863,0.0035322830145228,-4.148568435873416,19.656787875887773
"Beton.Hofi, ANUBII$",NULLAKÖZÖD,spotify:track:0dqnJ3Qa6XQHaljGJg92ix,0.869,0.548,4,-9.733,0,0.191,0.0296,4.01e-05,0.0705,0.303,108.965,audio_features,0dqnJ3Qa6XQHaljGJg92ix,https://api.spotify.com/v1/tracks/0dqnJ3Qa6XQHaljGJg92ix,https://api.spotify.com/v1/audio-analysis/0dqnJ3Qa6XQHaljGJg92ix,140917,4,0.0235845385063373,0.0341305543149459,28,2023-11-23,34,82.35294117647058,4.411014171547134,0.0053467383211932,-3.0701188638047534,51.461544850165936
"Shouse, David Guetta",Love Tonight (David Guetta Remix Edit),spotify:track:2prnn41CblB8B4yWACDljP,0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,audio_features,2prnn41CblB8B4yWACDljP,https://api.spotify.com/v1/tracks/2prnn41CblB8B4yWACDljP,https://api.spotify.com/v1/audio-analysis/2prnn41CblB8B4yWACDljP,158095,4,0.0123595488666384,0.0178862204061224,28,2021-06-24,160,17.5,2.862200880929469,0.0043181975622286,-3.716281261195997,32.405449370870755
Dua Lipa,We're Good,spotify:track:1diS6nkxMQc3wwC4G1j0bh,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,audio_features,1diS6nkxMQc3wwC4G1j0bh,https://api.spotify.com/v1/tracks/1diS6nkxMQc3wwC4G1j0bh,https://api.spotify.com/v1/audio-analysis/1diS6nkxMQc3wwC4G1j0bh,165507,4,0.0140686822312965,0.0203596064814223,28,2021-02-11,179,15.64245810055866,2.74998889032254,0.0051159051154008,-3.586759004402134,36.22521434345734
Dua Lipa,New Rules,spotify:track:2xJCMIJfcNYDc5iR0sAm2O,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2xJCMIJfcNYDc5iR0sAm2O,https://api.spotify.com/v1/tracks/2xJCMIJfcNYDc5iR0sAm2O,https://api.spotify.com/v1/audio-analysis/2xJCMIJfcNYDc5iR0sAm2O,209320,4,0.0096410692716285,0.0139521508271638,28,2019-01-03,289,9.688581314878892,2.270948008050863,0.0042453940986096,-3.9646781903318433,25.079929319739804
30Y,Bogozd Ki,spotify:track:4QHMoLuquojOBXktmpVKYE,0.116,0.877,6,-4.961,0,0.0767,0.00517,0.0,0.808,0.396,159.651,audio_features,4QHMoLuquojOBXktmpVKYE,https://api.spotify.com/v1/tracks/4QHMoLuquojOBXktmpVKYE,https://api.spotify.com/v1/audio-analysis/4QHMoLuquojOBXktmpVKYE,181520,4,0.0071769779547894,0.0103862212880396,28,2019-01-03,289,9.688581314878892,2.270948008050863,0.0031603444593826,-4.259831816300291,16.37549882328466
Manuel,Utolsó dal,spotify:track:4O4BgsTejcZ5fJBfhwiaGO,0.661,0.543,2,-6.329,1,0.0448,0.258,0.0,0.129,0.222,89.965,audio_features,4O4BgsTejcZ5fJBfhwiaGO,https://api.spotify.com/v1/tracks/4O4BgsTejcZ5fJBfhwiaGO,https://api.spotify.com/v1/audio-analysis/4O4BgsTejcZ5fJBfhwiaGO,122833,4,0.0219555929943958,0.0317732127347209,28,2023-02-02,76,36.84210526315789,3.606641355876964,0.0060875453997164,-3.1416882999100797,49.35087729456595
"Tyga, Offset",Taste (feat. Offset),spotify:track:5IaHrVsrferBYDm0bDyABy,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4,0.0087271124653628,0.0126295108946766,28,2019-01-03,289,9.688581314878892,2.270948008050863,0.0038429380304718,-4.064275657939492,22.142681872519237
Shawn Mendes,Wonder,spotify:track:5KCbr5ndeby4y4ggthdiAb,0.333,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,audio_features,5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/tracks/5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/audio-analysis/5KCbr5ndeby4y4ggthdiAb,172693,4,0.0160267747920062,0.0231932758567649,28,2020-10-08,197,14.213197969543147,2.654170967425307,0.0060383355061535,-3.4564494649710165,40.0681972147723
"DJ Khaled, Drake",POPSTAR (feat. Drake),spotify:track:6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,200221,4,0.0140939733693936,0.0203962067550414,28,2020-07-23,208,13.461538461538462,2.5998366164619773,0.005421099649167,-3.5849629276929917,36.27818277584484
Dzsúdló,KERINGŐ,spotify:track:1U2IOLDqC5iST9gcUcGs6W,0.681,0.478,9,-7.748,1,0.0554,0.376,0.0,0.106,0.317,82.488,audio_features,1U2IOLDqC5iST9gcUcGs6W,https://api.spotify.com/v1/tracks/1U2IOLDqC5iST9gcUcGs6W,https://api.spotify.com/v1/audio-analysis/1U2IOLDqC5iST9gcUcGs6W,218909,4,0.023472507521086,0.0339684277748803,28,2023-08-24,47,59.57446808510638,4.087227094453237,0.0057428929145974,-3.074880369524819,51.32112239910239
Elefánt,Kár,spotify:track:7ucK5Hz5XY5x31no5jgHaI,0.726,0.716,4,-7.291,1,0.0308,0.258,0.0167,0.0679,0.913,106.015,audio_features,7ucK5Hz5XY5x31no5jgHaI,https://api.spotify.com/v1/tracks/7ucK5Hz5XY5x31no5jgHaI,https://api.spotify.com/v1/audio-analysis/7ucK5Hz5XY5x31no5jgHaI,213145,4,0.0092042469882607,0.013319999951519,28,2021-07-15,157,17.8343949044586,2.881128890814987,0.0031946668604809,-4.011045206400696,23.71251102231902
Halott Pénz,Melletted,spotify:track:1AkLB3cW1waV2VVNCa6uRs,0.831,0.808,9,-4.726,1,0.231,0.171,0.0,0.0371,0.712,97.011,audio_features,1AkLB3cW1waV2VVNCa6uRs,https://api.spotify.com/v1/tracks/1AkLB3cW1waV2VVNCa6uRs,https://api.spotify.com/v1/audio-analysis/1AkLB3cW1waV2VVNCa6uRs,160825,4,0.008567062493506,0.012397893292488,28,2020-04-02,224,12.5,2.525728644308256,0.0033919172246836,-4.082785305463248,21.59681041369581
"ekhoe, Kolg8eight, Csoky",Spanom ugyanez,spotify:track:5qJgc1CpZl45RfZXyRHeFd,0.799,0.473,1,-9.02,1,0.235,0.066,0.000548,0.334,0.661,80.556,audio_features,5qJgc1CpZl45RfZXyRHeFd,https://api.spotify.com/v1/tracks/5qJgc1CpZl45RfZXyRHeFd,https://api.spotify.com/v1/audio-analysis/5qJgc1CpZl45RfZXyRHeFd,140124,4,0.0139200805869473,0.0201445564183318,28,2023-04-13,66,42.42424242424242,3.7477199541368695,0.0037142798174078,-3.597377768914798,35.91205438360447
"Bruno X Spacc, KÚTVÖLGYI SÁRA",Loca,spotify:track:4VXiDjCRkKHvXFhSX7OEri,0.843,0.767,8,-5.828,0,0.0637,0.404,0.013,0.112,0.928,106.985,audio_features,4VXiDjCRkKHvXFhSX7OEri,https://api.spotify.com/v1/tracks/4VXiDjCRkKHvXFhSX7OEri,https://api.spotify.com/v1/audio-analysis/4VXiDjCRkKHvXFhSX7OEri,114393,4,0.0369684558331654,0.0534991977652854,28,2024-01-04,28,100.0,4.605170185988092,0.0080275981864139,-2.620645209125084,64.71705602442171
"Justin Bieber, benny blanco",Lonely (with benny blanco),spotify:track:4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,audio_features,4y4spB9m0Q6026KfkAvy9Q,https://api.spotify.com/v1/tracks/4y4spB9m0Q6026KfkAvy9Q,https://api.spotify.com/v1/audio-analysis/4y4spB9m0Q6026KfkAvy9Q,149297,4,0.0187591031346217,0.0271473867620448,28,2020-10-22,195,14.358974358974358,2.6643751375995484,0.0070407139257134,-3.2990310779841727,44.71065215292556
