artist_names,track_name,streams,release_week,weeks_after_release,occurence_percentage,log_occurence,normalized_streams,popularity_score1,popularity_score2,popularity_score_log,popularity_log_normalized,uri
Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",36,2023-07-20,52,69.23076923076923,4.237445405862774,0.0046811104697754005,0.0198359500544859,0.041982471162968736,-3.1705031010775304,48.501094632373395,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q
"DESH, Azahriah",Kukásautó '22,35,2022-11-03,89,39.325842696629216,3.6718818777453652,0.004161675838398396,0.01528118209206582,0.03208812662719927,-3.439269204274376,40.574863479346234,spotify:track:6ZE4G871IAjJGX0ULLXLSs
Måneskin,ZITTI E BUONI,35,2021-03-25,173,20.23121387283237,3.007226652979726,0.0066484313699351205,0.019993340016175407,0.04198293183567173,-3.170492128160435,48.50141823671295,spotify:track:776AftMmFFAWUIEAb3lHhw
DESH,Osztriga,35,2023-11-16,35,100.0,4.605170185988092,0.011522935332480359,0.05306507824820733,0.11142848374241993,-2.194372295281123,77.28834983421834,spotify:track:1BXp9PwKtW5AKD0QDdaPSw
"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",35,2023-07-27,51,68.62745098039215,4.22869261475318,0.005147861291574593,0.021768723025455246,0.045710962459894734,-3.085417131075977,51.01038080384386,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW
The Prince Karma,Later Bitches,35,2019-01-03,289,12.110726643598616,2.494091559365073,0.0038968104688651157,0.009719002098841937,0.02040840611405184,-3.891808398592886,27.228945905261014,spotify:track:0uL88Lp7C6i2WGHub1zrJ9
"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),35,2019-10-17,248,14.112903225806454,2.647089501312523,0.003648827105687047,0.009658771923568742,0.020281932031137265,-3.8980248369892867,27.045615763950977,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ
ByeAlex és a Slepp,1év,35,2022-09-01,98,35.714285714285715,3.575550768806933,0.004243319802471844,0.015172205382021884,0.031859292336092894,-3.4464261864200845,40.3637955873382,spotify:track:5yrNes1JBTpzkbMOFTDNwF
"Tiësto, Dzeko, Preme, Post Malone",Jackie Chan,35,2019-01-03,289,12.110726643598616,2.494091559365073,0.004366208301353707,0.010889723270835993,0.022866740095399612,-3.7780718217544838,30.583172453372057,spotify:track:4kWO6O1BUXcZmaxitpVUwp
"frendz, Sofi, Manuel",Eltaszít,35,2021-09-23,147,23.809523809523807,3.1700856606987684,0.00523154441718582,0.016584443940229465,0.03482477559586681,-3.357426203102519,42.9885106537092,spotify:track:1IFm1QxtgTNBoH862C2RkB
"Coldplay, BTS",My Universe,34,2021-09-30,146,23.28767123287671,3.147924088895916,0.004579316551027687,0.01441534088165982,0.03002319563096658,-3.5057850083767184,38.613233525369125,spotify:track:3FeVmId7tL5YN8B7R3imoM
"L.L. Junior, KKevin, Rytmus, Érdi Baba",Cigány-ügy,34,2023-11-23,34,100.0,4.605170185988092,0.006805247898280826,0.031339324729420984,0.06527120551764964,-2.729204296800508,61.51551977248245,spotify:track:4fzbwV7qglR3mPit64hXse
"Kasza Tibi, Dér Heni",Ez annyira te,34,2020-06-11,214,15.887850467289718,2.7655546955824013,0.005296968658059312,0.014649056544648742,0.030509961162877436,-3.489702053185295,39.087538949136174,spotify:track:35TSvioaGVXAZDqJuNl0Rp
"Atka, ekhoe, Nasiimov",Studioba Öltönyben,34,2022-03-24,121,28.09917355371901,3.3357401650075116,0.004028372274936716,0.013437603197109087,0.02798683658680536,-3.576021001248689,36.5418907922497,spotify:track:2N5HRQukBtxrzKHdwFAKkR
Twenty One Pilots,Chlorine,34,2019-01-03,289,11.76470588235294,2.4651040224918206,0.004236543447908652,0.010443520294900983,0.02175098427874841,-3.828096268276055,29.107892194009068,spotify:track:23OXdR7YuUBVWh5hSnYJau
Bruno X Spacc,Az Élet Megy Tovább,34,2021-07-15,157,21.656050955414013,3.075284905255945,0.003958163049954991,0.012172479080068417,0.02535193053947834,-3.6749003964411355,33.62582015222246,spotify:track:6e6v1wSPdFg5gj2spgQNVj
"FAST BOY, Topic",Forget You,34,2023-03-16,70,48.57142857142857,3.8830354685548936,0.0036930749118983825,0.014340340870931658,0.029866991208684687,-3.51100138136619,38.45939649903593,spotify:track:1YWr18dWRmuvPgAsPBsOow
"Mihályfi Luca, ekhoe",Villám,34,2023-07-27,51,66.66666666666666,4.199705077879927,0.006612579840066946,0.02777088513221559,0.05783912597102645,-2.8500898123967975,57.95046254141006,spotify:track:7AZobwHObSuZQDCGXWYuop
DESH,Haramia,34,2023-11-16,35,97.14285714285714,4.576182649114839,0.006771783256380742,0.030988917041415938,0.06454140254913608,-2.740448361123481,61.183918979587375,spotify:track:6nLt2P4qTu9T787DlfbVi7
Dua Lipa,Houdini,34,2023-11-16,35,97.14285714285714,4.576182649114839,0.00689016088919028,0.03153063471072223,0.06566965166206733,-2.7231183831626353,61.695000583854736,spotify:track:4OMJGnvZfDvsePyCwRGO7X
StaySolidRocky,Party Girl,34,2020-04-23,221,15.384615384615385,2.7333680090865,0.006010245644279291,0.016428213170824494,0.03421545573871258,-3.375077814815074,42.46794368863057,spotify:track:5RqR4ZCCKJDcBLIn4sih9l
"Krúbi, Killakikitt",Üzenetek,34,2019-02-21,282,12.056737588652481,2.489623639666139,0.004537251293188445,0.011296048078627713,0.023526565490582702,-3.7496250498976615,31.42210149469338,spotify:track:6a0ukydr27A0LS69bI2tSt
"ALEE, Manuel",Deja vu,33,2021-12-16,135,24.444444444444443,3.196402969016142,0.007977789061022242,0.02550022864083599,0.05266036129967168,-2.9438922639486824,55.18411699084662,spotify:track:3SxanlzIPK7fIZ57EaF7lV
Halott Pénz,Szívedből minden kell,33,2021-04-15,170,19.411764705882355,2.96587931040431,0.004862152565394451,0.01442055769773264,0.0297798027304459,-3.513924875977701,38.37317917553479,spotify:track:4WYzTp2lLIWrlEqIOfADrf
Labrinth,Still Don't Know My Name,33,2019-10-10,249,13.253012048192772,2.584224850989864,0.004287268482931041,0.01107926575645601,0.022879721820836446,-3.7775042707246764,30.599910206384365,spotify:track:6N22FZs2ZhPBYi3b9XPajV
5 Seconds of Summer,Teeth,33,2019-08-29,255,12.941176470588237,2.560414202296146,0.005559053296202909,0.01423347901091913,0.02939346771448094,-3.5269828159068775,37.98808503966754,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6
"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),33,2022-03-10,123,26.82926829268293,3.289493392082154,0.005728990117386453,0.0188454751344467,0.038917671814702876,-3.2463068432197195,46.26555236965211,spotify:track:0QBzMgT7NIeoCYy3sJCof1
Lana Del Rey,Summertime Sadness,33,2019-01-03,289,11.418685121107266,2.4352510593421393,0.0028664705464847215,0.006980575434899959,0.014415542294109929,-4.239448328473832,16.976632055101092,spotify:track:1FEiijYPJtyswChfcpv3p0
AC/DC,Highway to Hell,33,2019-01-03,289,11.418685121107266,2.4352510593421393,0.0032290288444401806,0.007863495914069273,0.016238855805796586,-4.120348402038789,20.489030144012176,spotify:track:2zYzyRzz6pRmhPzyfMEC8s
The Neighbourhood,Daddy Issues,33,2019-01-03,289,11.418685121107266,2.4352510593421393,0.0030636890344409983,0.007460851966617337,0.015407358329966507,-4.17291007004495,18.93892421379978,spotify:track:5E30LdtzQTGqRvNd7l6kG5
"Nemazalány, Sofi, Lotfi Begi",Üres Szívek 2,33,2021-04-29,168,19.642857142857142,2.977713768051313,0.004042830821225198,0.012038392998264468,0.024860409437303835,-3.694478723312596,33.04843207192923,spotify:track:65zLNOQR3i99UNx46cXt2q
T. Danny,Ha Elmegyek,33,2021-12-30,133,24.81203007518797,3.211328619232818,0.006083379378707648,0.019535730300494627,0.04034311340367904,-3.2103345703643407,47.32641736103338,spotify:track:2cHRseVmn2cfCChNmizemK
Paulina,Ajándék,33,2021-10-28,142,23.239436619718308,3.1458506898533107,0.007564251181519146,0.023796004797605727,0.04914097939200112,-3.0130619814405635,53.14421998334083,spotify:track:33xrhC6KmGnt4pemTc2yiv
"Jason Derulo, Adam Levine",Lifestyle (feat. Adam Levine),33,2021-01-21,182,18.13186813186813,2.8976710603777764,0.003829816300429607,0.011097547860317953,0.022917476078190294,-3.7758555119517183,30.6485340581075,spotify:track:0osvOdeD3YXZiWkT8MKolJ
Bagossy Brothers Company,Van Ez A Hely,33,2019-01-03,289,11.418685121107266,2.4352510593421393,0.003261831625139609,0.007943378920516924,0.016403821698474926,-4.110240940904537,20.787111160804855,spotify:track:7EAwtcNhy6xDluznZNI1SW
BoyWithUke,Toxic,33,2021-09-30,146,22.602739726027394,3.1180711257462352,0.006853697602183117,0.021370316597963387,0.044131705993214525,-3.1205767980927064,49.973480522434656,spotify:track:2kaNmAbqrtOf7Rdr3fnCWl
"Camila Cabello, DaBaby",My Oh My (feat. DaBaby),33,2019-12-12,240,13.750000000000002,2.6210388241125804,0.007472993440601964,0.019587005940156398,0.040449002403675556,-3.2077132982372465,47.40372178501842,spotify:track:3yOlyBJuViE2YSGn3nVE1K
"Azahriah, DESH",bulbaba,32,2023-08-24,47,68.08510638297872,4.2207584870777595,0.007235920450677824,0.03054107265401795,0.0625151157692268,-2.7723468991737072,60.24319325925893,spotify:track:7xdiiqtQPUXrKcd6BoFyYd
"Kygo, Imagine Dragons",Born To Be Yours,32,2019-01-03,289,11.072664359861593,2.404479400675386,0.004339367481666118,0.010433919721626807,0.021357393262299372,-3.8463573106192848,28.569352396817294,spotify:track:0kHyKhJMukHEPfeh8s7rdM
Conan Gray,Heather,32,2020-03-26,225,14.222222222222221,2.6548056865833978,0.005186190647608139,0.013768328422975722,0.02818265930151693,-3.5690484085638454,36.74752082036191,spotify:track:4xqrdfXkTW4T0RauPLv3WA
"Majestic, Boney M.",Rasputin,32,2021-03-04,176,18.181818181818183,2.900422093749666,0.004880503360429217,0.014155519775208392,0.02897520881292004,-3.5413146831241344,37.56542127713469,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q
Pop Smoke,What You Know Bout Love,32,2020-07-09,210,15.238095238095239,2.7237985580703494,0.006897530811740259,0.018787484479263924,0.038456467477058956,-3.2582283923103437,45.91397174742893,spotify:track:1tkg4EHVoqnhR6iFEXb60y
Ariana Grande,"thank u, next",32,2019-01-03,289,11.072664359861593,2.404479400675386,0.0073297916642800845,0.01762433306800362,0.03607559022510981,-3.322138813399638,44.029177628618356,spotify:track:2rPE9A1vEgShuZxxzR2tZH
Ellie Goulding,Sixteen,32,2019-04-18,274,11.678832116788321,2.457777982399748,0.004010804911883899,0.009857668004129008,0.02017785241120712,-3.9031696913647,26.89388790637095,spotify:track:4PkIDTPGedm0enzdvilLNd
Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,32,2019-01-03,289,11.072664359861593,2.404479400675386,0.003451240381428385,0.008298436403923614,0.016986230915062545,-4.075352209282333,21.81602123608684,spotify:track:3lWzVNe1yFZlkeBBzUuZYu
Azahriah,valami amerikai,32,2023-09-28,42,76.19047619047619,4.33323647050445,0.008300909521271292,0.0359698038759304,0.07362729131926352,-2.608739516010595,65.06816903510271,spotify:track:4MQDC8hquSlvTBq8gMoPPo
Krúbi,Krúbi Interjú,32,2023-07-20,52,61.53846153846154,4.119662370206391,0.005016207657924824,0.02066508192949403,0.04229975822518853,-3.162973908662823,48.72313944667381,spotify:track:1cthluQ9Ar0E50vI54hg9m
"T. Danny, KKevin",Csirió,32,2023-02-09,75,42.66666666666667,3.7534179752515078,0.005969834242262218,0.022407283154178975,0.04586590380521744,-3.082033274443009,51.11017474936966,spotify:track:6OP0vGVuzlr50nFFAEDhlN
ByeAlex és a Slepp,Lombok,32,2019-11-07,245,13.061224489795919,2.569647878243091,0.0053271647501170515,0.013688937597189667,0.028020152675726336,-3.5748312892756178,36.57697680939221,spotify:track:109d9suJG3YknmHaV7oFDD
DESH,Apály,31,2023-12-14,31,100.0,4.605170185988092,0.007636323007159385,0.03516656704314533,0.07132371162906981,-2.640526445430649,64.13073478565133,spotify:track:156AeYPPIRgeYJWmC3JUbO
Pamkutya,Aranybula,31,2019-11-14,244,12.704918032786885,2.541989165180036,0.005635973286395362,0.01432658302926113,0.02905671956421804,-3.538505512132215,37.648267061500675,spotify:track:2L5UIZlS4We7uc8bPnjNHi
Ariana Grande,"break up with your girlfriend, i'm bored",31,2019-02-14,283,10.954063604240282,2.39371049283,0.008624021224431637,0.020643410095310635,0.041868307101803316,-3.1732261320158437,48.42078922035458,spotify:track:4kV4N9D1iKVxx1KLvtTpjS
ByeAlex és a Slepp,Boldog Leszek (Levegő be),31,2020-11-26,190,16.315789473684212,2.7921333183127515,0.003951372133073122,0.01103275778580599,0.02237628807562503,-3.7997534488524702,29.94375555478156,spotify:track:3VGHJH5dtbTjktLYrQRNtw
Billie Eilish,Therefore I Am,31,2020-11-19,191,16.230366492146597,2.7868839624266077,0.007917464931431617,0.022065056040481854,0.04475164414484269,-3.1066270942693186,50.384873833217824,spotify:track:54bFM56PmE4YLRnqpW6Tha
"Pogány Induló, Zomblaze",Tropicalli,31,2023-03-02,72,43.05555555555556,3.7624912714571823,0.004314966400181705,0.016235023417314687,0.03292735759754674,-3.413451428827575,41.33626029841764,spotify:track:4aHCAQLGI3ekZm8rqwP2VC
"Pedro Capó, Farruko",Calma - Remix,31,2019-01-03,289,10.726643598615917,2.3727307023608053,0.004062760076314006,0.00963983556939597,0.019551207584741066,-3.934718225417927,25.963484219035863,spotify:track:5iwz1NiezX7WWjnCgY5TH4
"Cheriimoya, Sierra Kidd","Living Life, In The Night",31,2019-01-03,289,10.726643598615917,2.3727307023608053,0.003102700620754336,0.007361873023097742,0.014931116475061207,-4.204307889579871,18.01296527636434,spotify:track:2kx5sQgmjYug0GiDh1a4sU
"Zedd, Maren Morris, Grey",The Middle,31,2019-01-03,289,10.726643598615917,2.3727307023608053,0.004253217718668914,0.010091740264910715,0.02046774630025378,-3.888904983061694,27.314571072868787,spotify:track:09IStsImFySgyp0pIQdqAc
"Oliver Tree, Robin Schulz",Miss You - Bonus Track,31,2022-10-13,92,33.69565217391305,3.5173688134241976,0.005912951189836778,0.020798030110431385,0.042181902493614656,-3.1657640007852126,48.64085632079873,spotify:track:73vIOb4Q7YN6HeJTbscRx5
Nemes,Káosz,31,2022-09-22,95,32.631578947368425,3.485280498872697,0.0034888228195867374,0.012159526137127712,0.024661563771254745,-3.7025093699858043,32.811598776796345,spotify:track:017rg2t7Non5uF7AiNQpRK
Adele,Easy On Me,31,2021-10-21,143,21.678321678321677,3.07631276021333,0.0077371051637340526,0.023801755342307513,0.04827396237504834,-3.0308629449420943,52.61924845686677,spotify:track:0gplL1WMoJ6iYaPgMCL0gX
Sia,Snowman,31,2019-01-03,289,10.726643598615917,2.3727307023608053,0.009755362421885039,0.023146847931063495,0.0469457000147787,-3.05876366400185,51.796423160176275,spotify:track:7uoFMmxln0GPXQ0AcCBXRq
Why Don't We,Fallin’ (Adrenaline),30,2020-10-01,198,15.151515151515152,2.7181005369557116,0.003313319942493288,0.009005936714797075,0.018091143360409363,-4.012332777569493,23.67453902142877,spotify:track:5GhJIMWAw0uMLgkdbt6uMz
Ariana Grande,Santa Tell Me,30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.011800137531766843,0.027611624194749683,0.05546628491184326,-2.8919799218858033,56.715073528859264,spotify:track:0lizgQ7Qw35od7CYaoMBZb
Brenda Lee,Rockin' Around The Christmas Tree,30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.013545592952846216,0.031695886687944194,0.06367075942969354,-2.7540298574337356,60.78338454507865,spotify:track:2EjXfH91m7f8HiJN1yQg97
Ariana Grande,positions,30,2020-10-29,194,15.463917525773196,2.7385094085869186,0.007752648450817865,0.02123070072403152,0.04264827331168466,-3.1547684909358638,48.965126947468846,spotify:track:7igeByaBM0MgGsgXtNxDJ7
"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),30,2021-10-28,142,21.12676056338028,3.050540510048986,0.0052831181687740475,0.016116365993221048,0.03237458765984209,-3.4303814954190774,40.836972554746666,spotify:track:2gpWyfu7eZ01zzncHpxOtA
Michael Bublé,It's Beginning to Look a Lot like Christmas,30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.012433865674552678,0.029094510582567835,0.05844511000009198,-2.839667255811214,58.25783609678113,spotify:track:0lLdorYw7lVrJydTINhWdI
"Irie Maffia, Marsalkó Dávid",Hajnali Kör,30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.0032060253468290402,0.0075019097698796715,0.015069851079539459,-4.195059148307658,18.28572162594169,spotify:track:4vYWvBnqNoJGDMk3f14rlv
Intim Torna Illegál,Örökké,30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.0030196223988907165,0.007065737891932429,0.014193668154474306,-4.254959318434433,16.51919456436974,spotify:track:7pOXrvJH07wGmAM54v3Vmf
Manuel,Kicsi lány,30,2019-12-05,241,12.448132780082988,2.5215706341595916,0.006353178044824299,0.016019987191416403,0.032180981733488254,-3.4363796303167997,40.660080442531296,spotify:track:0AcgqhxWT7uikecp7MNT82
Selena Gomez,Lose You To Love Me,30,2019-10-24,247,12.145748987854251,2.4969792310222694,0.00865033053971218,0.021599695699138974,0.043389511142389314,-3.1375375458315826,49.47328795533829,spotify:track:1HfMVBKM75vxSfsQ5VefZ5
Wham!,Last Christmas,30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.012885459964002874,0.030151214521418182,0.06056781894782875,-2.8039915674236666,59.30995446044234,spotify:track:2FRnf9qhLbvw8fu4IBXx78
Bobby Helms,Jingle Bell Rock,30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.012543482038480994,0.029351006393589996,0.058960359289032926,-2.8308899373436236,58.51668962871965,spotify:track:3hBXvHLlTHvnbwrPbeoyAj
Sam Smith,Diamonds,30,2020-09-17,200,15.0,2.70805020110221,0.0036572194798614173,0.009903933947913631,0.019895041965966975,-3.917284725732915,26.477618801730713,spotify:track:5hvwx5i67IwnCkjl9VHkNv
"Alle Farben, ILIRA",Fading,30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.0037786609194652935,0.008841843155368786,0.017761511895948875,-4.0307214157650035,23.132236271218304,spotify:track:2RP8Svo0pMwZXnVcmOffDw
"Wellhello, Lil Frakk","Csoda, Hogy Még Élünk",30,2021-07-08,158,18.9873417721519,2.94377253462328,0.0038161957907631456,0.011234012355593516,0.022566906083597963,-3.7912707784708086,30.193919565198996,spotify:track:6emfGEBTPZEGmj4Qn3TwMN
Dxrk ダーク,RAVE,30,2022-03-24,121,24.793388429752067,3.2105770220535055,0.003334398868974482,0.010705344391090669,0.02150491683819693,-3.8394736798454314,28.77235883266121,spotify:track:01kfSdF9zfcDLri5sSWEoL
"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),30,2019-05-02,272,11.029411764705882,2.4005655013542495,0.0058591816938045795,0.01406534944031363,0.02825450158015029,-3.5665024861143046,36.82260309298751,spotify:track:4MsUsFfWseB9M2plGJyuIw
Tyga,Ayy Macarena,30,2019-11-14,244,12.295081967213115,2.5091993423570447,0.004592765972027096,0.011524165356610203,0.023149766001902883,-3.765770606410142,30.945949883720132,spotify:track:6LcauUZjF1eXQrgqMUecHX
Carson Coma,Osztálytalálkozó,30,2022-02-03,128,23.4375,3.1543373037306295,0.0043673198095885496,0.013775999792706911,0.027673255439753106,-3.5872888397816727,36.20958886970406,spotify:track:0OHpTUsrI59etfssanq8SX
Nea,Some Say,30,2019-09-12,253,11.857707509881422,2.4729780789227265,0.00371205651900461,0.009179834399220604,0.01844046937041566,-3.9932076072505382,24.23856297752276,spotify:track:4poybupy26pTWPr9zY1i7h
"Azahriah, DESH",vicc,30,2023-08-24,47,63.829787234042556,4.156219965940188,0.007699045066644906,0.031998924824662864,0.06427950303390309,-2.7445144694136654,61.064004623506406,spotify:track:6bmTNiH8blviXxFDVoAuL7
Doja Cat,Boss Bitch,30,2020-01-23,234,12.82051282051282,2.551046452292545,0.007370671923388665,0.018802926461172924,0.03777135560428806,-3.27620425186959,45.38384232877756,spotify:track:78qd8dvwea0Gosb6Fe6j3k
"Pop Smoke, A Boogie Wit da Hoodie",Hello (feat. A Boogie Wit da Hoodie),30,2020-07-30,207,14.492753623188406,2.6736487743848776,0.0036692601497055753,0.009810312902159585,0.019706975825383836,-3.926782603106436,26.19751513303818,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi
"Calvin Harris, Sam Smith, Jessie Reyez",Promises (with Sam Smith),30,2019-01-03,289,10.380622837370241,2.3399408795378145,0.0056119848326489,0.01313171272526134,0.026379010313283973,-3.635186648951547,34.7970256681386,spotify:track:5N5k9nd479b1xpDZ4usjrg
"The Chainsmokers, 5 Seconds of Summer",Who Do You Love,30,2019-02-07,284,10.56338028169014,2.3573933294890406,0.00616647666194013,0.014536810949307508,0.029201574385371014,-3.5335326538541603,37.79492255017381,spotify:track:11cDEev79fPKi6uJCjUhu8
T. Danny,Még Egyszer,29,2022-01-27,129,22.48062015503876,3.112653611612893,0.006061995039848028,0.01886889075436241,0.037526056732186945,-3.2827197411079667,45.19169282344872,spotify:track:5FCNUpLjSpMdb3dJV83EQi
"T. Danny, Young Fly",No Woman No Cry,29,2023-12-28,29,100.0,4.605170185988092,0.01229517432865249,0.0566213702498366,0.11260740124632343,-2.183847835007537,77.59872865021136,spotify:track:7BHYrsEYySLRs6PcZvvFEm
"Mihályfi Luca, Csoky",Valentino,29,2023-10-05,41,70.73170731707317,4.2588939492702576,0.004763957496092647,0.02028918975468966,0.04035071778708369,-3.2101460954012624,47.33197571123509,spotify:track:2xUsq60SijcWEWzPDoh5cL
"Azahriah, DESH",tevagyazalány,29,2022-03-31,120,24.166666666666668,3.1849742731925192,0.006196410770800698,0.01973540889113325,0.039249369945626035,-3.237819887223298,46.51584276793176,spotify:track:4Gt7gx37qpPjqIXue81PdB
"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",29,2019-01-03,289,10.034602076124568,2.306039327862133,0.008095152655626459,0.018667740388922202,0.03712601307707891,-3.293437393960106,44.875616529178316,spotify:track:4w8niZpiMy6qz1mntFA5uM
A Boogie Wit da Hoodie,Look Back at It,29,2019-01-03,289,10.034602076124568,2.306039327862133,0.00654399606735979,0.015090712292706813,0.030012094139360138,-3.5061548405795926,38.602326735067265,spotify:track:3Ol2xnObFdKV9pmRD2t9x8
LMEN PRALA,MAMBO,29,2023-05-04,63,46.03174603174603,3.829331289583033,0.003579107246509992,0.013705587367834086,0.027257386552751055,-3.6024307284486747,35.763036613893135,spotify:track:5mAFKsqPDAvLKrWOW9NUqF
Juice WRLD,All Girls Are The Same,29,2019-01-03,289,10.034602076124568,2.306039327862133,0.003256845568349798,0.007510413965388135,0.014936554788320289,-4.2039437290618835,18.023704801951993,spotify:track:4VXIryQMWpIdGgYR4TrjT1
Manuel,Messziről jöttem,29,2019-10-10,249,11.646586345381527,2.4550131195098577,0.009882372422498996,0.02426135394911745,0.04825047516286886,-3.031349603310527,52.604896324381045,spotify:track:4pM0ZrNCyFwXrQ8nPfb6v1
Azahriah,delirium,29,2023-05-04,63,46.03174603174603,3.829331289583033,0.0069389623084105834,0.02657158548483396,0.05284501549925518,-2.9403918852243383,55.28734731104801,spotify:track:7AQgdMSlaJCU1J75INPyK1
"Wellhello, LUCA",Szomorú séta,29,2021-04-22,169,17.159763313609467,2.842567301051492,0.00390791779358756,0.01110851933524929,0.0220923917686462,-3.812521993593,29.567196026264355,spotify:track:6tPlQxKmioUpq7GChki71m
Kelly Clarkson,Underneath the Tree,29,2019-01-03,289,10.034602076124568,2.306039327862133,0.010384703549494553,0.023947534793323927,0.04762635816535896,-3.0443689280341,52.22094099672657,spotify:track:3nAp4IvdMPPWEH9uuXFFV5
"Tiësto, Charli xcx",Hot In It (feat. Charli XCX),29,2022-07-07,106,27.358490566037734,3.309026921862498,0.004161055806082538,0.013769045685699376,0.027383591132943003,-3.597811308739843,35.899268779964444,spotify:track:3Z7CaxQkqbIs1rewKi6v4W
"Kris Kross Amsterdam, The Boy Next Door, Conor Maynard",Whenever (feat. Conor Maynard),29,2019-01-03,289,10.034602076124568,2.306039327862133,0.004054144963550207,0.009349017726800971,0.018593131635204565,-3.984963033383287,24.481705239336108,spotify:track:3DGar7krWlmrXRFHBcQF6z
Billie Eilish,wish you were gay,29,2019-03-07,280,10.357142857142858,2.337676412805316,0.00648067985730142,0.01514973244135605,0.030129472181100157,-3.5022514440451404,38.71744252848758,spotify:track:4txc3txsIt81diMzGhrVPS
Harry Styles,Late Night Talking,29,2022-05-26,112,25.892857142857146,3.253967144679471,0.004665910430806663,0.015182719241862116,0.03019507564254994,-3.500076426090456,38.78158638764897,spotify:track:1qEmFfgcLObUfQm0j1W2CK
"Azahriah, DESH",Drogba,29,2022-05-26,112,25.892857142857146,3.253967144679471,0.006025880378564611,0.019608016769617938,0.038996015149021894,-3.244295813738885,46.324860014221315,spotify:track:4QVAQwgq6JB7DNk1MG8EAG
Surfaces,Sunday Best,29,2019-01-10,288,10.069444444444445,2.3095055358386194,0.006357855510621859,0.014683502497843256,0.02920224378499211,-3.533509730708308,37.79559858093296,spotify:track:1Cv1YLb4q0RzL6pybtaMLo
Queen,We Will Rock You - Remastered 2011,28,2019-01-03,289,9.688581314878892,2.270948008050863,0.004087656078342617,0.009282854428709169,0.018269155658644412,-4.002541124293735,23.963306489910863,spotify:track:4pbJqGIASGPr0ZpGpnWkDn
"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",28,2019-01-03,289,9.688581314878892,2.270948008050863,0.0035322830145228775,0.008021631075702626,0.015787000419289012,-4.148568435873416,19.656787875887773,spotify:track:5BRUlCrkTljRTux8BUPUDp
"Beton.Hofi, ANUBII$",NULLAKÖZÖD,28,2023-11-23,34,82.35294117647058,4.411014171547134,0.005346738321193208,0.02358453850633737,0.04641563739026393,-3.0701188638047534,51.461544850165936,spotify:track:0dqnJ3Qa6XQHaljGJg92ix
"Shouse, David Guetta",Love Tonight (David Guetta Remix Edit),28,2021-06-24,160,17.5,2.8622008809294686,0.004318197562228689,0.012359548866638438,0.0243242554161908,-3.716281261195997,32.405449370870755,spotify:track:2prnn41CblB8B4yWACDljP
Dua Lipa,We're Good,28,2021-02-11,179,15.64245810055866,2.7499888903225402,0.005115905115400833,0.014068682231296543,0.027687921594532833,-3.586759004402134,36.22521434345734,spotify:track:1diS6nkxMQc3wwC4G1j0bh
Dua Lipa,New Rules,28,2019-01-03,289,9.688581314878892,2.270948008050863,0.004245394098609668,0.009641069271628513,0.018974141692281954,-3.9646781903318433,25.079929319739804,spotify:track:2xJCMIJfcNYDc5iR0sAm2O
30Y,Bogozd Ki,28,2019-01-03,289,9.688581314878892,2.270948008050863,0.0031603444593826012,0.007176977954789499,0.014124677750972916,-4.259831816300291,16.37549882328466,spotify:track:4QHMoLuquojOBXktmpVKYE
Manuel,Utolsó dal,28,2023-02-02,76,36.84210526315789,3.606641355876964,0.0060875453997164325,0.02195559299439585,0.04320978520916406,-3.1416882999100793,49.35087729456595,spotify:track:4O4BgsTejcZ5fJBfhwiaGO
"Tyga, Offset",Taste (feat. Offset),28,2019-01-03,289,9.688581314878892,2.270948008050863,0.0038429380304718093,0.008727112465362862,0.017175425652169868,-4.064275657939492,22.142681872519233,spotify:track:5IaHrVsrferBYDm0bDyABy
Shawn Mendes,Wonder,28,2020-10-08,197,14.213197969543149,2.654170967425307,0.006038335506153597,0.016026774792006274,0.03154155283052477,-3.4564494649710165,40.0681972147723,spotify:track:5KCbr5ndeby4y4ggthdiAb
